system,topic,rank,score
CSIROmed_RF,18,4,0.0512
CSIROmed_RF,18,5,0
CSIROmed_RF,18,6,0.065536
CSIROmed_RF,18,7,0.0524288
CSIROmed_RF,19,1,0
CSIROmed_RF,19,2,0
CSIROmed_RF,19,3,0
CSIROmed_RF,19,4,0
CSIROmed_RF,19,5,0
CSIROmed_RF,19,6,0
CSIROmed_RF,19,7,0
CSIROmed_RF,20,1,0.2
CSIROmed_RF,20,2,0
CSIROmed_RF,20,3,0.128
CSIROmed_RF,20,4,0.1024
CSIROmed_RF,20,5,0.08192
CSIROmed_RF,20,6,0.065536
CSIROmed_RF,20,7,0.0262144
CSIROmed_RF,21,1,0.2
CSIROmed_RF,21,2,0.16
CSIROmed_RF,21,3,0.128
CSIROmed_RF,21,4,0.1024
CSIROmed_RF,21,5,0
CSIROmed_RF,21,6,0
CSIROmed_RF,21,7,0.0524288
CSIROmed_RF,22,1,0
CSIROmed_RF,22,2,0.16
CSIROmed_RF,22,3,0.128
CSIROmed_RF,22,4,0
CSIROmed_RF,22,5,0.08192
CSIROmed_RF,22,6,0.032768
CSIROmed_RF,22,7,0.0524288
CSIROmed_RF,23,1,0.2
CSIROmed_RF,23,2,0.16
CSIROmed_RF,23,3,0.128
CSIROmed_RF,23,4,0
CSIROmed_RF,23,5,0.08192
CSIROmed_RF,23,6,0.065536
CSIROmed_RF,23,7,0.0524288
CSIROmed_RF,24,1,0.2
CSIROmed_RF,24,2,0.08
CSIROmed_RF,24,3,0.064
CSIROmed_RF,24,4,0.0512
CSIROmed_RF,24,5,0
CSIROmed_RF,24,6,0.032768
CSIROmed_RF,24,7,0
CSIROmed_RF,25,1,0.2
CSIROmed_RF,25,2,0.16
CSIROmed_RF,25,3,0.128
CSIROmed_RF,25,4,0.1024
CSIROmed_RF,25,5,0
CSIROmed_RF,25,6,0.065536
CSIROmed_RF,25,7,0
CSIROmed_RF,26,1,0
CSIROmed_RF,26,2,0.16
CSIROmed_RF,26,3,0
CSIROmed_RF,26,4,0
CSIROmed_RF,26,5,0
CSIROmed_RF,26,6,0.065536
CSIROmed_RF,26,7,0.0524288
CSIROmed_RF,27,1,0.2
CSIROmed_RF,27,2,0.16
CSIROmed_RF,27,3,0.128
CSIROmed_RF,27,4,0
CSIROmed_RF,27,5,0
CSIROmed_RF,27,6,0.032768
CSIROmed_RF,27,7,0.0524288
CSIROmed_RF,28,1,0.2
CSIROmed_RF,28,2,0.16
CSIROmed_RF,28,3,0.128
CSIROmed_RF,28,4,0
CSIROmed_RF,28,5,0.08192
CSIROmed_RF,28,6,0.032768
CSIROmed_RF,28,7,0
CSIROmed_RF,29,1,0.2
CSIROmed_RF,29,2,0.16
CSIROmed_RF,29,3,0.128
CSIROmed_RF,29,4,0.1024
CSIROmed_RF,29,5,0.08192
CSIROmed_RF,29,6,0.065536
CSIROmed_RF,29,7,0.0262144
CSIROmed_RF,30,1,0.1
CSIROmed_RF,30,2,0.16
CSIROmed_RF,30,3,0.128
CSIROmed_RF,30,4,0.1024
CSIROmed_RF,30,5,0.08192
CSIROmed_RF,30,6,0.065536
CSIROmed_RF,30,7,0.0524288
CSIROmedNIR,1,1,0.2
CSIROmedNIR,1,2,0.16
CSIROmedNIR,1,3,0.128
CSIROmedNIR,1,4,0
CSIROmedNIR,1,5,0.08192
CSIROmedNIR,1,6,0.065536
CSIROmedNIR,1,7,0.0524288
CSIROmedNIR,2,1,0.2
CSIROmedNIR,2,2,0.16
CSIROmedNIR,2,3,0.128
CSIROmedNIR,2,4,0
CSIROmedNIR,2,5,0.08192
CSIROmedNIR,2,6,0
CSIROmedNIR,2,7,0
CSIROmedNIR,3,1,0.2
CSIROmedNIR,3,2,0.16
CSIROmedNIR,3,3,0
CSIROmedNIR,3,4,0
CSIROmedNIR,3,5,0.04096
CSIROmedNIR,3,6,0
CSIROmedNIR,3,7,0
CSIROmedNIR,4,1,0.1
CSIROmedNIR,4,2,0
CSIROmedNIR,4,3,0.064
CSIROmedNIR,4,4,0.1024
CSIROmedNIR,4,5,0
CSIROmedNIR,4,6,0
CSIROmedNIR,4,7,0
CSIROmedNIR,5,1,0.2
CSIROmedNIR,5,2,0.16
CSIROmedNIR,5,3,0
CSIROmedNIR,5,4,0.1024
CSIROmedNIR,5,5,0.08192
CSIROmedNIR,5,6,0
CSIROmedNIR,5,7,0.0524288
CSIROmedNIR,6,1,0.2
CSIROmedNIR,6,2,0.16
CSIROmedNIR,6,3,0.064
CSIROmedNIR,6,4,0
CSIROmedNIR,6,5,0
CSIROmedNIR,6,6,0.032768
CSIROmedNIR,6,7,0.0262144
CSIROmedNIR,7,1,0.2
CSIROmedNIR,7,2,0
CSIROmedNIR,7,3,0.128
CSIROmedNIR,7,4,0.1024
CSIROmedNIR,7,5,0.08192
CSIROmedNIR,7,6,0
CSIROmedNIR,7,7,0
CSIROmedNIR,8,1,0.2
CSIROmedNIR,8,2,0.08
CSIROmedNIR,8,3,0
CSIROmedNIR,8,4,0
CSIROmedNIR,8,5,0
CSIROmedNIR,8,6,0
CSIROmedNIR,8,7,0
CSIROmedNIR,9,1,0.2
CSIROmedNIR,9,2,0.16
CSIROmedNIR,9,3,0
CSIROmedNIR,9,4,0
CSIROmedNIR,9,5,0
CSIROmedNIR,9,6,0
CSIROmedNIR,9,7,0
CSIROmedNIR,10,1,0.2
CSIROmedNIR,10,2,0.16
CSIROmedNIR,10,3,0.128
CSIROmedNIR,10,4,0.1024
CSIROmedNIR,10,5,0.08192
CSIROmedNIR,10,6,0.065536
CSIROmedNIR,10,7,0.0524288
CSIROmedNIR,11,1,0
CSIROmedNIR,11,2,0
CSIROmedNIR,11,3,0
CSIROmedNIR,11,4,0
CSIROmedNIR,11,5,0
CSIROmedNIR,11,6,0.032768
CSIROmedNIR,11,7,0
CSIROmedNIR,12,1,0.2
CSIROmedNIR,12,2,0.16
CSIROmedNIR,12,3,0.128
CSIROmedNIR,12,4,0
CSIROmedNIR,12,5,0
CSIROmedNIR,12,6,0.065536
CSIROmedNIR,12,7,0.0262144
CSIROmedNIR,13,1,0.2
CSIROmedNIR,13,2,0.08
CSIROmedNIR,13,3,0
CSIROmedNIR,13,4,0
CSIROmedNIR,13,5,0
CSIROmedNIR,13,6,0.032768
CSIROmedNIR,13,7,0.0262144
CSIROmedNIR,14,1,0.2
CSIROmedNIR,14,2,0.08
CSIROmedNIR,14,3,0
CSIROmedNIR,14,4,0
CSIROmedNIR,14,5,0
CSIROmedNIR,14,6,0
CSIROmedNIR,14,7,0
CSIROmedNIR,15,1,0.2
CSIROmedNIR,15,2,0
CSIROmedNIR,15,3,0
CSIROmedNIR,15,4,0
CSIROmedNIR,15,5,0.08192
CSIROmedNIR,15,6,0
CSIROmedNIR,15,7,0
CSIROmedNIR,16,1,0.2
CSIROmedNIR,16,2,0.16
CSIROmedNIR,16,3,0
CSIROmedNIR,16,4,0
CSIROmedNIR,16,5,0
CSIROmedNIR,16,6,0
CSIROmedNIR,16,7,0.0262144
CSIROmedNIR,17,1,0.2
CSIROmedNIR,17,2,0
CSIROmedNIR,17,3,0.128
CSIROmedNIR,17,4,0.1024
CSIROmedNIR,17,5,0.08192
CSIROmedNIR,17,6,0.065536
CSIROmedNIR,17,7,0.0524288
CSIROmedNIR,18,1,0.1
CSIROmedNIR,18,2,0.16
CSIROmedNIR,18,3,0.128
CSIROmedNIR,18,4,0.0512
CSIROmedNIR,18,5,0
CSIROmedNIR,18,6,0.032768
CSIROmedNIR,18,7,0
CSIROmedNIR,19,1,0.2
CSIROmedNIR,19,2,0
CSIROmedNIR,19,3,0.064
CSIROmedNIR,19,4,0
CSIROmedNIR,19,5,0
CSIROmedNIR,19,6,0
CSIROmedNIR,19,7,0
CSIROmedNIR,20,1,0.2
CSIROmedNIR,20,2,0.16
CSIROmedNIR,20,3,0.128
CSIROmedNIR,20,4,0
CSIROmedNIR,20,5,0.08192
CSIROmedNIR,20,6,0
CSIROmedNIR,20,7,0.0524288
CSIROmedNIR,21,1,0.2
CSIROmedNIR,21,2,0.16
CSIROmedNIR,21,3,0.128
CSIROmedNIR,21,4,0.1024
CSIROmedNIR,21,5,0
CSIROmedNIR,21,6,0.065536
CSIROmedNIR,21,7,0.0524288
CSIROmedNIR,22,1,0.2
CSIROmedNIR,22,2,0.16
CSIROmedNIR,22,3,0.128
CSIROmedNIR,22,4,0.1024
CSIROmedNIR,22,5,0
CSIROmedNIR,22,6,0.065536
CSIROmedNIR,22,7,0.0262144
CSIROmedNIR,23,1,0.2
CSIROmedNIR,23,2,0
CSIROmedNIR,23,3,0.128
CSIROmedNIR,23,4,0
CSIROmedNIR,23,5,0.08192
CSIROmedNIR,23,6,0.065536
CSIROmedNIR,23,7,0.0524288
CSIROmedNIR,24,1,0.2
CSIROmedNIR,24,2,0.08
CSIROmedNIR,24,3,0.128
CSIROmedNIR,24,4,0.1024
CSIROmedNIR,24,5,0.08192
CSIROmedNIR,24,6,0
CSIROmedNIR,24,7,0
CSIROmedNIR,25,1,0.2
CSIROmedNIR,25,2,0.16
CSIROmedNIR,25,3,0
CSIROmedNIR,25,4,0.1024
CSIROmedNIR,25,5,0
CSIROmedNIR,25,6,0
CSIROmedNIR,25,7,0
CSIROmedNIR,26,1,0.2
CSIROmedNIR,26,2,0.16
CSIROmedNIR,26,3,0.128
CSIROmedNIR,26,4,0
CSIROmedNIR,26,5,0.08192
CSIROmedNIR,26,6,0.065536
CSIROmedNIR,26,7,0
CSIROmedNIR,27,1,0.2
CSIROmedNIR,27,2,0.16
CSIROmedNIR,27,3,0
CSIROmedNIR,27,4,0.1024
CSIROmedNIR,27,5,0
CSIROmedNIR,27,6,0
CSIROmedNIR,27,7,0
CSIROmedNIR,28,1,0.2
CSIROmedNIR,28,2,0.16
CSIROmedNIR,28,3,0.128
CSIROmedNIR,28,4,0.1024
CSIROmedNIR,28,5,0.08192
CSIROmedNIR,28,6,0.065536
CSIROmedNIR,28,7,0.0524288
CSIROmedNIR,29,1,0.2
CSIROmedNIR,29,2,0.16
CSIROmedNIR,29,3,0.128
CSIROmedNIR,29,4,0.1024
CSIROmedNIR,29,5,0.08192
CSIROmedNIR,29,6,0.065536
CSIROmedNIR,29,7,0.0262144
CSIROmedNIR,30,1,0.2
CSIROmedNIR,30,2,0.16
CSIROmedNIR,30,3,0.128
CSIROmedNIR,30,4,0.1024
CSIROmedNIR,30,5,0
CSIROmedNIR,30,6,0.065536
CSIROmedNIR,30,7,0.0262144
cu_dbmi_bm25_1,1,1,0.2
cu_dbmi_bm25_1,1,2,0.08
cu_dbmi_bm25_1,1,3,0.128
cu_dbmi_bm25_1,1,4,0.1024
cu_dbmi_bm25_1,1,5,0.08192
cu_dbmi_bm25_1,1,6,0
cu_dbmi_bm25_1,1,7,0.0524288
cu_dbmi_bm25_1,2,1,0.2
cu_dbmi_bm25_1,2,2,0.16
cu_dbmi_bm25_1,2,3,0
cu_dbmi_bm25_1,2,4,0.1024
cu_dbmi_bm25_1,2,5,0.08192
cu_dbmi_bm25_1,2,6,0
cu_dbmi_bm25_1,2,7,0
cu_dbmi_bm25_1,3,1,0.1
cu_dbmi_bm25_1,3,2,0
cu_dbmi_bm25_1,3,3,0.064
cu_dbmi_bm25_1,3,4,0
cu_dbmi_bm25_1,3,5,0.04096
cu_dbmi_bm25_1,3,6,0
cu_dbmi_bm25_1,3,7,0
cu_dbmi_bm25_1,4,1,0.1
cu_dbmi_bm25_1,4,2,0.08
cu_dbmi_bm25_1,4,3,0.128
cu_dbmi_bm25_1,4,4,0
cu_dbmi_bm25_1,4,5,0
cu_dbmi_bm25_1,4,6,0
cu_dbmi_bm25_1,4,7,0
cu_dbmi_bm25_1,5,1,0.2
cu_dbmi_bm25_1,5,2,0
cu_dbmi_bm25_1,5,3,0.128
cu_dbmi_bm25_1,5,4,0.1024
cu_dbmi_bm25_1,5,5,0.08192
cu_dbmi_bm25_1,5,6,0
cu_dbmi_bm25_1,5,7,0
cu_dbmi_bm25_1,6,1,0.2
cu_dbmi_bm25_1,6,2,0.16
cu_dbmi_bm25_1,6,3,0.064
cu_dbmi_bm25_1,6,4,0.1024
cu_dbmi_bm25_1,6,5,0.08192
cu_dbmi_bm25_1,6,6,0.065536
cu_dbmi_bm25_1,6,7,0.0524288
cu_dbmi_bm25_1,7,1,0.2
cu_dbmi_bm25_1,7,2,0.08
cu_dbmi_bm25_1,7,3,0.128
cu_dbmi_bm25_1,7,4,0.1024
cu_dbmi_bm25_1,7,5,0
cu_dbmi_bm25_1,7,6,0.065536
cu_dbmi_bm25_1,7,7,0.0524288
cu_dbmi_bm25_1,8,1,0
cu_dbmi_bm25_1,8,2,0
cu_dbmi_bm25_1,8,3,0
cu_dbmi_bm25_1,8,4,0
cu_dbmi_bm25_1,8,5,0
cu_dbmi_bm25_1,8,6,0
cu_dbmi_bm25_1,8,7,0
cu_dbmi_bm25_1,9,1,0.2
cu_dbmi_bm25_1,9,2,0.16
cu_dbmi_bm25_1,9,3,0
cu_dbmi_bm25_1,9,4,0.1024
cu_dbmi_bm25_1,9,5,0.04096
cu_dbmi_bm25_1,9,6,0
cu_dbmi_bm25_1,9,7,0
cu_dbmi_bm25_1,10,1,0.2
cu_dbmi_bm25_1,10,2,0.16
cu_dbmi_bm25_1,10,3,0.128
cu_dbmi_bm25_1,10,4,0.1024
cu_dbmi_bm25_1,10,5,0.08192
cu_dbmi_bm25_1,10,6,0.065536
cu_dbmi_bm25_1,10,7,0.0524288
cu_dbmi_bm25_1,11,1,0.1
cu_dbmi_bm25_1,11,2,0.08
cu_dbmi_bm25_1,11,3,0
cu_dbmi_bm25_1,11,4,0
cu_dbmi_bm25_1,11,5,0
cu_dbmi_bm25_1,11,6,0
cu_dbmi_bm25_1,11,7,0
cu_dbmi_bm25_1,12,1,0.2
cu_dbmi_bm25_1,12,2,0.16
cu_dbmi_bm25_1,12,3,0.128
cu_dbmi_bm25_1,12,4,0.1024
cu_dbmi_bm25_1,12,5,0.08192
cu_dbmi_bm25_1,12,6,0.065536
cu_dbmi_bm25_1,12,7,0.0524288
cu_dbmi_bm25_1,13,1,0.1
cu_dbmi_bm25_1,13,2,0
cu_dbmi_bm25_1,13,3,0.064
cu_dbmi_bm25_1,13,4,0.1024
cu_dbmi_bm25_1,13,5,0
cu_dbmi_bm25_1,13,6,0.032768
cu_dbmi_bm25_1,13,7,0.0262144
cu_dbmi_bm25_1,14,1,0
cu_dbmi_bm25_1,14,2,0.16
cu_dbmi_bm25_1,14,3,0
cu_dbmi_bm25_1,14,4,0.0512
cu_dbmi_bm25_1,14,5,0.04096
cu_dbmi_bm25_1,14,6,0
cu_dbmi_bm25_1,14,7,0
cu_dbmi_bm25_1,15,1,0.2
cu_dbmi_bm25_1,15,2,0
cu_dbmi_bm25_1,15,3,0.064
cu_dbmi_bm25_1,15,4,0
cu_dbmi_bm25_1,15,5,0
cu_dbmi_bm25_1,15,6,0
cu_dbmi_bm25_1,15,7,0
cu_dbmi_bm25_1,16,1,0.1
cu_dbmi_bm25_1,16,2,0
cu_dbmi_bm25_1,16,3,0
cu_dbmi_bm25_1,16,4,0.0512
cu_dbmi_bm25_1,16,5,0
cu_dbmi_bm25_1,16,6,0
cu_dbmi_bm25_1,16,7,0
cu_dbmi_bm25_1,17,1,0.2
cu_dbmi_bm25_1,17,2,0.16
cu_dbmi_bm25_1,17,3,0.128
cu_dbmi_bm25_1,17,4,0.1024
cu_dbmi_bm25_1,17,5,0.08192
cu_dbmi_bm25_1,17,6,0.065536
cu_dbmi_bm25_1,17,7,0
cu_dbmi_bm25_1,18,1,0.2
cu_dbmi_bm25_1,18,2,0.16
cu_dbmi_bm25_1,18,3,0.128
cu_dbmi_bm25_1,18,4,0
cu_dbmi_bm25_1,18,5,0
cu_dbmi_bm25_1,18,6,0
cu_dbmi_bm25_1,18,7,0
cu_dbmi_bm25_1,19,1,0
cu_dbmi_bm25_1,19,2,0
cu_dbmi_bm25_1,19,3,0
cu_dbmi_bm25_1,19,4,0
cu_dbmi_bm25_1,19,5,0
cu_dbmi_bm25_1,19,6,0
cu_dbmi_bm25_1,20,1,0.2
cu_dbmi_bm25_1,20,2,0.16
cu_dbmi_bm25_1,20,3,0.128
cu_dbmi_bm25_1,20,4,0.1024
cu_dbmi_bm25_1,20,5,0.08192
cu_dbmi_bm25_1,20,6,0
cu_dbmi_bm25_1,20,7,0
cu_dbmi_bm25_1,21,1,0.2
cu_dbmi_bm25_1,21,2,0.16
cu_dbmi_bm25_1,21,3,0.128
cu_dbmi_bm25_1,21,4,0.1024
cu_dbmi_bm25_1,21,5,0.08192
cu_dbmi_bm25_1,21,6,0.065536
cu_dbmi_bm25_1,21,7,0.0524288
cu_dbmi_bm25_1,22,1,0.2
cu_dbmi_bm25_1,22,2,0.16
cu_dbmi_bm25_1,22,3,0.128
cu_dbmi_bm25_1,22,4,0
cu_dbmi_bm25_1,22,5,0.08192
cu_dbmi_bm25_1,22,6,0.032768
cu_dbmi_bm25_1,22,7,0
cu_dbmi_bm25_1,23,1,0.2
cu_dbmi_bm25_1,23,2,0
cu_dbmi_bm25_1,23,3,0.128
cu_dbmi_bm25_1,23,4,0.1024
cu_dbmi_bm25_1,23,5,0
cu_dbmi_bm25_1,23,6,0.065536
cu_dbmi_bm25_1,23,7,0
cu_dbmi_bm25_1,24,1,0
cu_dbmi_bm25_1,24,2,0.08
cu_dbmi_bm25_1,24,3,0.128
cu_dbmi_bm25_1,24,4,0.1024
cu_dbmi_bm25_1,24,5,0.08192
cu_dbmi_bm25_1,24,6,0
cu_dbmi_bm25_1,24,7,0
cu_dbmi_bm25_1,25,1,0.2
cu_dbmi_bm25_1,25,2,0
cu_dbmi_bm25_1,25,3,0.128
cu_dbmi_bm25_1,25,4,0.1024
cu_dbmi_bm25_1,25,5,0.08192
cu_dbmi_bm25_1,25,6,0.065536
cu_dbmi_bm25_1,25,7,0.0524288
cu_dbmi_bm25_1,26,1,0
cu_dbmi_bm25_1,26,2,0.16
cu_dbmi_bm25_1,26,3,0.064
cu_dbmi_bm25_1,26,4,0.1024
cu_dbmi_bm25_1,26,5,0
cu_dbmi_bm25_1,26,6,0.065536
cu_dbmi_bm25_1,26,7,0.0524288
cu_dbmi_bm25_1,27,1,0.2
cu_dbmi_bm25_1,27,2,0.16
cu_dbmi_bm25_1,27,3,0.128
cu_dbmi_bm25_1,27,4,0
cu_dbmi_bm25_1,27,5,0
cu_dbmi_bm25_1,27,6,0
cu_dbmi_bm25_1,27,7,0.0524288
cu_dbmi_bm25_1,28,1,0.2
cu_dbmi_bm25_1,28,2,0.16
cu_dbmi_bm25_1,28,3,0.128
cu_dbmi_bm25_1,28,4,0.1024
cu_dbmi_bm25_1,28,5,0.08192
cu_dbmi_bm25_1,28,6,0.065536
cu_dbmi_bm25_1,28,7,0.0524288
cu_dbmi_bm25_1,29,1,0.2
cu_dbmi_bm25_1,29,2,0.16
cu_dbmi_bm25_1,29,3,0.128
cu_dbmi_bm25_1,29,4,0.1024
cu_dbmi_bm25_1,29,5,0.08192
cu_dbmi_bm25_1,29,6,0.065536
cu_dbmi_bm25_1,29,7,0
cu_dbmi_bm25_1,30,1,0.2
cu_dbmi_bm25_1,30,2,0.08
cu_dbmi_bm25_1,30,3,0.064
cu_dbmi_bm25_1,30,4,0.0512
cu_dbmi_bm25_1,30,5,0.08192
cu_dbmi_bm25_1,30,6,0.065536
cu_dbmi_bm25_1,30,7,0.0262144
cu_dbmi_bm25_2,1,1,0.2
cu_dbmi_bm25_2,1,2,0.16
cu_dbmi_bm25_2,1,3,0.064
cu_dbmi_bm25_2,1,4,0.1024
cu_dbmi_bm25_2,1,5,0
cu_dbmi_bm25_2,1,6,0
cu_dbmi_bm25_2,1,7,0.0524288
cu_dbmi_bm25_2,2,1,0.2
cu_dbmi_bm25_2,2,2,0.16
cu_dbmi_bm25_2,2,3,0
cu_dbmi_bm25_2,2,4,0.1024
cu_dbmi_bm25_2,2,5,0
cu_dbmi_bm25_2,2,6,0.065536
cu_dbmi_bm25_2,2,7,0
cu_dbmi_bm25_2,3,1,0.1
cu_dbmi_bm25_2,3,2,0
cu_dbmi_bm25_2,3,3,0.064
cu_dbmi_bm25_2,3,4,0
cu_dbmi_bm25_2,3,5,0
cu_dbmi_bm25_2,3,6,0.032768
cu_dbmi_bm25_2,3,7,0
cu_dbmi_bm25_2,4,1,0.1
cu_dbmi_bm25_2,4,2,0.08
cu_dbmi_bm25_2,4,3,0.128
cu_dbmi_bm25_2,4,4,0
cu_dbmi_bm25_2,4,5,0
cu_dbmi_bm25_2,4,6,0.065536
cu_dbmi_bm25_2,4,7,0
cu_dbmi_bm25_2,5,1,0.2
cu_dbmi_bm25_2,5,2,0.16
cu_dbmi_bm25_2,5,3,0
cu_dbmi_bm25_2,5,4,0
cu_dbmi_bm25_2,5,5,0.08192
cu_dbmi_bm25_2,5,6,0
cu_dbmi_bm25_2,5,7,0.0524288
cu_dbmi_bm25_2,6,1,0.2
cu_dbmi_bm25_2,6,2,0.08
cu_dbmi_bm25_2,6,3,0.128
cu_dbmi_bm25_2,6,4,0.1024
cu_dbmi_bm25_2,6,5,0.08192
cu_dbmi_bm25_2,6,6,0.065536
cu_dbmi_bm25_2,6,7,0.0524288
cu_dbmi_bm25_2,7,1,0.1
cu_dbmi_bm25_2,7,2,0.16
cu_dbmi_bm25_2,7,3,0.128
cu_dbmi_bm25_2,7,4,0
cu_dbmi_bm25_2,7,5,0.08192
cu_dbmi_bm25_2,7,6,0.065536
cu_dbmi_bm25_2,7,7,0.0524288
cu_dbmi_bm25_2,8,1,0
cu_dbmi_bm25_2,8,2,0
cu_dbmi_bm25_2,8,3,0
cu_dbmi_bm25_2,8,4,0.0512
cu_dbmi_bm25_2,8,5,0.04096
cu_dbmi_bm25_2,8,6,0
cu_dbmi_bm25_2,8,7,0
cu_dbmi_bm25_2,9,1,0.2
cu_dbmi_bm25_2,9,2,0.16
cu_dbmi_bm25_2,9,3,0.128
cu_dbmi_bm25_2,9,4,0.0512
cu_dbmi_bm25_2,9,5,0.04096
cu_dbmi_bm25_2,9,6,0.065536
cu_dbmi_bm25_2,9,7,0.0524288
cu_dbmi_bm25_2,10,1,0.2
cu_dbmi_bm25_2,10,2,0.16
cu_dbmi_bm25_2,10,3,0.128
cu_dbmi_bm25_2,10,4,0.1024
cu_dbmi_bm25_2,10,5,0.08192
cu_dbmi_bm25_2,10,6,0.065536
cu_dbmi_bm25_2,10,7,0.0524288
cu_dbmi_bm25_2,11,1,0.1
cu_dbmi_bm25_2,11,2,0.08
cu_dbmi_bm25_2,11,3,0.064
cu_dbmi_bm25_2,11,4,0
cu_dbmi_bm25_2,11,5,0.04096
cu_dbmi_bm25_2,11,6,0.032768
cu_dbmi_bm25_2,11,7,0.0262144
cu_dbmi_bm25_2,12,1,0.2
cu_dbmi_bm25_2,12,2,0.16
cu_dbmi_bm25_2,12,3,0.128
cu_dbmi_bm25_2,12,4,0.1024
cu_dbmi_bm25_2,12,5,0.08192
cu_dbmi_bm25_2,12,6,0.065536
cu_dbmi_bm25_2,12,7,0.0524288
cu_dbmi_bm25_2,13,1,0.1
cu_dbmi_bm25_2,13,2,0.16
cu_dbmi_bm25_2,13,3,0.064
cu_dbmi_bm25_2,13,4,0.0512
cu_dbmi_bm25_2,13,5,0.04096
cu_dbmi_bm25_2,13,6,0
cu_dbmi_bm25_2,13,7,0.0262144
cu_dbmi_bm25_2,14,1,0
cu_dbmi_bm25_2,14,2,0.16
cu_dbmi_bm25_2,14,3,0
cu_dbmi_bm25_2,14,4,0.0512
cu_dbmi_bm25_2,14,5,0
cu_dbmi_bm25_2,14,6,0
cu_dbmi_bm25_2,14,7,0.0262144
cu_dbmi_bm25_2,15,1,0.2
cu_dbmi_bm25_2,15,2,0
cu_dbmi_bm25_2,15,3,0
cu_dbmi_bm25_2,15,4,0
cu_dbmi_bm25_2,15,5,0
cu_dbmi_bm25_2,15,6,0.032768
cu_dbmi_bm25_2,15,7,0
cu_dbmi_bm25_2,16,1,0.1
cu_dbmi_bm25_2,16,2,0
cu_dbmi_bm25_2,16,3,0.064
cu_dbmi_bm25_2,16,4,0
cu_dbmi_bm25_2,16,5,0
cu_dbmi_bm25_2,16,6,0
cu_dbmi_bm25_2,16,7,0.0262144
cu_dbmi_bm25_2,17,1,0.2
cu_dbmi_bm25_2,17,2,0.16
cu_dbmi_bm25_2,17,3,0.128
cu_dbmi_bm25_2,17,4,0.1024
cu_dbmi_bm25_2,17,5,0.08192
cu_dbmi_bm25_2,17,6,0.065536
cu_dbmi_bm25_2,17,7,0.0524288
cu_dbmi_bm25_2,18,1,0.2
cu_dbmi_bm25_2,18,2,0.16
cu_dbmi_bm25_2,18,3,0.128
cu_dbmi_bm25_2,18,4,0
cu_dbmi_bm25_2,18,5,0
cu_dbmi_bm25_2,18,6,0
cu_dbmi_bm25_2,18,7,0
cu_dbmi_bm25_2,19,1,0
cu_dbmi_bm25_2,19,2,0
cu_dbmi_bm25_2,19,3,0
cu_dbmi_bm25_2,19,4,0
cu_dbmi_bm25_2,19,5,0
cu_dbmi_bm25_2,19,6,0
cu_dbmi_bm25_2,19,7,0
cu_dbmi_bm25_2,20,1,0.2
cu_dbmi_bm25_2,20,2,0.16
cu_dbmi_bm25_2,20,3,0.128
cu_dbmi_bm25_2,20,4,0.1024
cu_dbmi_bm25_2,20,5,0
cu_dbmi_bm25_2,20,6,0.065536
cu_dbmi_bm25_2,20,7,0.0262144
cu_dbmi_bm25_2,21,1,0.2
cu_dbmi_bm25_2,21,2,0.16
cu_dbmi_bm25_2,21,3,0.128
cu_dbmi_bm25_2,21,4,0.1024
cu_dbmi_bm25_2,21,5,0.04096
cu_dbmi_bm25_2,21,6,0.065536
cu_dbmi_bm25_2,21,7,0.0524288
cu_dbmi_bm25_2,22,1,0.2
cu_dbmi_bm25_2,22,2,0.16
cu_dbmi_bm25_2,22,3,0.128
cu_dbmi_bm25_2,22,4,0.1024
cu_dbmi_bm25_2,22,5,0
cu_dbmi_bm25_2,22,6,0.065536
cu_dbmi_bm25_2,22,7,0
cu_dbmi_bm25_2,23,1,0
cu_dbmi_bm25_2,23,2,0.16
cu_dbmi_bm25_2,23,3,0
cu_dbmi_bm25_2,23,4,0
cu_dbmi_bm25_2,23,5,0
cu_dbmi_bm25_2,23,6,0.065536
cu_dbmi_bm25_2,23,7,0.0524288
cu_dbmi_bm25_2,24,1,0
cu_dbmi_bm25_2,24,2,0.16
cu_dbmi_bm25_2,24,3,0
cu_dbmi_bm25_2,24,4,0
cu_dbmi_bm25_2,24,5,0
cu_dbmi_bm25_2,24,6,0
cu_dbmi_bm25_2,24,7,0
cu_dbmi_bm25_2,25,1,0.2
cu_dbmi_bm25_2,25,2,0.16
cu_dbmi_bm25_2,25,3,0
cu_dbmi_bm25_2,25,4,0.1024
cu_dbmi_bm25_2,25,5,0.08192
cu_dbmi_bm25_2,25,6,0.065536
cu_dbmi_bm25_2,25,7,0.0524288
cu_dbmi_bm25_2,26,1,0.1
cu_dbmi_bm25_2,26,2,0.16
cu_dbmi_bm25_2,26,3,0.128
cu_dbmi_bm25_2,26,4,0.1024
cu_dbmi_bm25_2,26,5,0
cu_dbmi_bm25_2,26,6,0
cu_dbmi_bm25_2,26,7,0.0524288
cu_dbmi_bm25_2,27,1,0.2
cu_dbmi_bm25_2,27,2,0.16
cu_dbmi_bm25_2,27,3,0.128
cu_dbmi_bm25_2,27,4,0
cu_dbmi_bm25_2,27,5,0.08192
cu_dbmi_bm25_2,27,6,0
cu_dbmi_bm25_2,27,7,0.0524288
cu_dbmi_bm25_2,28,1,0.2
cu_dbmi_bm25_2,28,2,0.16
cu_dbmi_bm25_2,28,3,0.128
cu_dbmi_bm25_2,28,4,0.1024
