system,topic,score
UP-rrf5rnd1,26,0.9898
UP-rrf5rnd1,27,0.7449
UP-rrf5rnd1,28,0.4997
UP-rrf5rnd1,29,0.9971
UP-rrf5rnd1,30,1
UP-sdqrnd1,1,0.3363
UP-sdqrnd1,2,0.6368
UP-sdqrnd1,3,0.0081
UP-sdqrnd1,4,0.125
UP-sdqrnd1,5,0.0625
UP-sdqrnd1,6,0.8275
UP-sdqrnd1,7,0.1094
UP-sdqrnd1,8,0
UP-sdqrnd1,9,0.5569
UP-sdqrnd1,10,0.875
UP-sdqrnd1,11,0.0098
UP-sdqrnd1,12,0.791
UP-sdqrnd1,13,0.5323
UP-sdqrnd1,14,0.7318
UP-sdqrnd1,15,0.8779
UP-sdqrnd1,16,0.6793
UP-sdqrnd1,17,0.9353
UP-sdqrnd1,18,0.9791
UP-sdqrnd1,19,0.9113
UP-sdqrnd1,20,0.2974
UP-sdqrnd1,21,0.3323
UP-sdqrnd1,22,0.8452
UP-sdqrnd1,23,0.9014
UP-sdqrnd1,24,0.7388
UP-sdqrnd1,25,0.5396
UP-sdqrnd1,26,0.7501
UP-sdqrnd1,27,0.8688
UP-sdqrnd1,28,0.9843
UP-sdqrnd1,29,0.9516
UP-sdqrnd1,30,1
azimiv_wk1,1,0.9655
azimiv_wk1,2,0.005
azimiv_wk1,3,0.0323
azimiv_wk1,4,0.7828
azimiv_wk1,5,0.991
azimiv_wk1,6,0.4977
azimiv_wk1,7,0.9039
azimiv_wk1,8,0.0156
azimiv_wk1,9,0.837
azimiv_wk1,10,1
azimiv_wk1,11,0.378
azimiv_wk1,12,1
azimiv_wk1,13,0.1115
azimiv_wk1,14,0.7578
azimiv_wk1,15,0.1411
azimiv_wk1,16,0.3017
azimiv_wk1,17,0.9987
azimiv_wk1,18,0.9677
azimiv_wk1,19,0.0088
azimiv_wk1,20,0.5938
azimiv_wk1,21,0.9985
azimiv_wk1,22,0.7179
azimiv_wk1,23,0.8605
azimiv_wk1,24,0.5861
azimiv_wk1,25,0.0034
azimiv_wk1,26,0.9916
azimiv_wk1,27,0.8593
azimiv_wk1,28,0.9959
azimiv_wk1,29,0.9962
azimiv_wk1,30,0.9682
base.unipd.it,1,0.8484
base.unipd.it,2,0.1876
base.unipd.it,3,0.9767
base.unipd.it,4,0.5731
base.unipd.it,5,0.9807
base.unipd.it,6,0.8734
base.unipd.it,7,0.8567
base.unipd.it,8,0.1565
base.unipd.it,9,0.9376
base.unipd.it,10,1
base.unipd.it,11,0.7719
base.unipd.it,12,0.9999
base.unipd.it,13,0.9962
base.unipd.it,14,0.9922
base.unipd.it,15,0.5
base.unipd.it,16,0.4819
base.unipd.it,17,0.9683
base.unipd.it,18,0.5254
base.unipd.it,19,0.6565
base.unipd.it,20,0.5547
base.unipd.it,21,0.7891
base.unipd.it,22,0.9907
base.unipd.it,23,0.9553
base.unipd.it,24,0.9972
base.unipd.it,25,0.1958
base.unipd.it,26,0.8855
base.unipd.it,27,0.9993
base.unipd.it,28,0.8414
base.unipd.it,29,0.9803
base.unipd.it,30,0.9973
baseline,1,0.7418
baseline,2,0.1743
baseline,3,0.6719
baseline,4,0.6406
baseline,5,0
baseline,6,0.9974
baseline,7,0.3191
baseline,8,0
baseline,9,0.0782
baseline,10,0.9997
baseline,11,0.8281
baseline,12,0.8458
baseline,13,0.9346
baseline,14,0.666
baseline,15,0
baseline,16,0.3266
baseline,17,0.9296
baseline,18,0.996
baseline,19,0.8557
baseline,20,0.4443
baseline,21,0.4747
baseline,22,0.6637
baseline,23,0.9854
baseline,24,0.4189
baseline,25,0
baseline,26,0.3519
baseline,27,0.1602
baseline,28,0.9844
baseline,29,0.9994
baseline,30,0.9804
bm25_baseline,1,0.9063
bm25_baseline,2,0.7437
bm25_baseline,3,0.9463
bm25_baseline,4,0.5
bm25_baseline,5,0.1426
bm25_baseline,6,0.7462
bm25_baseline,7,0.9942
bm25_baseline,8,0.5314
bm25_baseline,9,0.2813
bm25_baseline,10,0.9976
bm25_baseline,11,0.2891
bm25_baseline,12,0.6592
bm25_baseline,13,0.5693
bm25_baseline,14,0.043
bm25_baseline,15,0
bm25_baseline,16,0.2891
bm25_baseline,17,0.9942
bm25_baseline,18,0.7075
bm25_baseline,19,0.5
bm25_baseline,20,0.9688
bm25_baseline,21,0.8528
bm25_baseline,22,0.096
bm25_baseline,23,0.7188
bm25_baseline,24,0.336
bm25_baseline,25,0.8909
bm25_baseline,26,0.4165
bm25_baseline,27,0.5983
bm25_baseline,28,0.9342
bm25_baseline,29,0.6866
bm25_baseline,30,0.9571
bm25_basline,1,0.9063
bm25_basline,2,0.7437
bm25_basline,3,0.9463
bm25_basline,4,0.5
bm25_basline,5,0.0083
bm25_basline,6,0.7462
bm25_basline,7,0.9942
bm25_basline,8,0.5314
bm25_basline,9,0.0312
bm25_basline,10,0.9976
bm25_basline,11,0.2891
bm25_basline,12,0.6592
bm25_basline,13,0.5693
bm25_basline,14,0.043
bm25_basline,15,0
bm25_basline,16,0.2891
bm25_basline,17,0.9942
bm25_basline,18,0.7075
bm25_basline,19,0.5
bm25_basline,20,0.001
bm25_basline,21,0.8528
bm25_basline,22,0.096
bm25_basline,23,0.7188
bm25_basline,24,0.336
bm25_basline,25,0.8909
bm25_basline,26,0.4165
bm25_basline,27,0.5983
bm25_basline,28,0.9342
bm25_basline,29,0.6866
bm25_basline,30,0.9571
bm25t5,1,0.9354
bm25t5,2,0.0459
bm25t5,3,0.002
bm25t5,4,0.0352
bm25t5,5,0.9685
bm25t5,6,0.6596
bm25t5,7,0.9244
bm25t5,8,0.012
bm25t5,9,0.6289
bm25t5,10,1
bm25t5,11,0.5938
bm25t5,12,1
bm25t5,13,0.8952
bm25t5,14,0.4583
bm25t5,15,0.8532
bm25t5,16,0.1072
bm25t5,17,0.4991
bm25t5,18,0.7812
bm25t5,19,0.0782
bm25t5,20,0.0186
bm25t5,21,0.9831
bm25t5,22,0.9494
bm25t5,23,0.6738
bm25t5,24,0.5235
bm25t5,25,0.2776
bm25t5,26,0.9949
bm25t5,27,0.6575
bm25t5,28,0.9637
bm25t5,29,0.9979
bm25t5,30,0.9997
crowd1,1,0.1049
crowd1,2,0.9777
crowd1,3,0.0353
crowd1,4,0.0626
crowd1,5,0.6328
crowd1,6,0.8436
crowd1,7,0.7852
crowd1,8,0
crowd1,9,0.7437
crowd1,10,0.9998
crowd1,11,0.4063
crowd1,12,0.9871
crowd1,13,0.6873
crowd1,14,0.7433
crowd1,15,0.8203
crowd1,16,0.5463
crowd1,17,0.9883
crowd1,18,0.9639
crowd1,19,0.5711
crowd1,20,0.9709
crowd1,21,0.9836
crowd1,22,0.9242
crowd1,23,0.9916
crowd1,24,0.9906
crowd1,25,0.9535
crowd1,26,0.8385
crowd1,27,0.9964
crowd1,28,0.9218
crowd1,29,0.9519
crowd1,30,0.9998
crowd2,1,0.2158
crowd2,2,0.9875
crowd2,3,0.0646
crowd2,4,0.752
crowd2,5,0.5664
crowd2,6,0.8906
crowd2,7,0
crowd2,8,0.5
crowd2,9,0.8336
crowd2,10,0.998
crowd2,11,0.3165
crowd2,12,0.9936
crowd2,13,0.87
crowd2,14,0.7483
crowd2,15,0.8867
crowd2,16,0.5584
crowd2,17,0.9667
crowd2,18,0.9681
crowd2,19,0.8149
crowd2,20,0.9148
crowd2,21,0.7468
crowd2,22,0.9039
crowd2,23,0.936
crowd2,24,0.9671
crowd2,25,0.963
crowd2,26,0.862
crowd2,27,0.9899
crowd2,28,0.8125
crowd2,29,0.9452
crowd2,30,0.9987
cu_dbmi_bm25_1,1,0.9793
cu_dbmi_bm25_1,2,0.8454
cu_dbmi_bm25_1,3,0.6563
cu_dbmi_bm25_1,4,0.8799
cu_dbmi_bm25_1,5,0.7228
cu_dbmi_bm25_1,6,0.9945
cu_dbmi_bm25_1,7,0.9638
cu_dbmi_bm25_1,8,0
cu_dbmi_bm25_1,9,0.8506
cu_dbmi_bm25_1,10,1
cu_dbmi_bm25_1,11,0.75
cu_dbmi_bm25_1,12,0.9991
cu_dbmi_bm25_1,13,0.7165
cu_dbmi_bm25_1,14,0.3452
cu_dbmi_bm25_1,15,0.625
cu_dbmi_bm25_1,16,0.5635
cu_dbmi_bm25_1,17,0.9921
cu_dbmi_bm25_1,18,0.8794
cu_dbmi_bm25_1,19,0
cu_dbmi_bm25_1,20,0.9758
cu_dbmi_bm25_1,21,0.9969
cu_dbmi_bm25_1,22,0.9269
cu_dbmi_bm25_1,23,0.704
cu_dbmi_bm25_1,24,0.4737
cu_dbmi_bm25_1,25,0.7496
cu_dbmi_bm25_1,26,0.4685
cu_dbmi_bm25_1,27,0.8859
cu_dbmi_bm25_1,28,0.9995
cu_dbmi_bm25_1,29,0.9914
cu_dbmi_bm25_1,30,0.999
cu_dbmi_bm25_2,1,0.9492
cu_dbmi_bm25_2,2,0.8287
cu_dbmi_bm25_2,3,0.6406
cu_dbmi_bm25_2,4,0.8936
cu_dbmi_bm25_2,5,0.7925
cu_dbmi_bm25_2,6,0.993
cu_dbmi_bm25_2,7,0.9363
cu_dbmi_bm25_2,8,0.0958
cu_dbmi_bm25_2,9,0.9937
cu_dbmi_bm25_2,10,1
cu_dbmi_bm25_2,11,0.9297
cu_dbmi_bm25_2,12,0.9937
cu_dbmi_bm25_2,13,0.9827
cu_dbmi_bm25_2,14,0.3203
cu_dbmi_bm25_2,15,0.5156
cu_dbmi_bm25_2,16,0.6328
cu_dbmi_bm25_2,17,0.9994
cu_dbmi_bm25_2,18,0.875
cu_dbmi_bm25_2,19,0
cu_dbmi_bm25_2,20,0.9639
cu_dbmi_bm25_2,21,0.9961
cu_dbmi_bm25_2,22,0.9594
cu_dbmi_bm25_2,23,0.2745
cu_dbmi_bm25_2,24,0.2517
cu_dbmi_bm25_2,25,0.8734
cu_dbmi_bm25_2,26,0.9526
cu_dbmi_bm25_2,27,0.9156
cu_dbmi_bm25_2,28,0.9989
cu_dbmi_bm25_2,29,0.9984
cu_dbmi_bm25_2,30,0.9844
dmis-rnd1-run1,1,0.1583
dmis-rnd1-run1,2,0
dmis-rnd1-run1,3,0.6262
dmis-rnd1-run1,4,0.38
dmis-rnd1-run1,5,0.7416
dmis-rnd1-run1,6,0.0627
dmis-rnd1-run1,7,0.8752
dmis-rnd1-run1,8,0.3597
dmis-rnd1-run1,9,0.8828
dmis-rnd1-run1,10,0.9913
dmis-rnd1-run1,11,0.7501
dmis-rnd1-run1,12,0.9963
dmis-rnd1-run1,13,0.7433
dmis-rnd1-run1,14,0.5938
dmis-rnd1-run1,15,0.6719
dmis-rnd1-run1,16,0.75
dmis-rnd1-run1,17,0.918
dmis-rnd1-run1,18,0.5026
dmis-rnd1-run1,19,0.5
dmis-rnd1-run1,20,0.4536
dmis-rnd1-run1,21,0.9778
dmis-rnd1-run1,22,0.7565
dmis-rnd1-run1,23,0.4727
dmis-rnd1-run1,24,0.5244
dmis-rnd1-run1,25,0.7541
dmis-rnd1-run1,26,0.4834
dmis-rnd1-run1,27,0.1915
dmis-rnd1-run1,28,0.9896
dmis-rnd1-run1,29,0.9883
dmis-rnd1-run1,30,0.9776
dmis-rnd1-run2,1,0.9063
dmis-rnd1-run2,2,0
dmis-rnd1-run2,3,0.7969
dmis-rnd1-run2,4,0.6934
dmis-rnd1-run2,5,0.2672
dmis-rnd1-run2,6,0.9614
dmis-rnd1-run2,7,0.0215
dmis-rnd1-run2,8,0
dmis-rnd1-run2,9,0.5
dmis-rnd1-run2,10,0.9843
dmis-rnd1-run2,11,0.0625
dmis-rnd1-run2,12,0.7539
dmis-rnd1-run2,13,0.0707
dmis-rnd1-run2,14,0.75
dmis-rnd1-run2,15,0.5
dmis-rnd1-run2,16,0.75
dmis-rnd1-run2,17,0.966
dmis-rnd1-run2,18,0.2979
dmis-rnd1-run2,19,0.0078
dmis-rnd1-run2,20,0.5161
dmis-rnd1-run2,21,0.0723
dmis-rnd1-run2,22,0.7505
dmis-rnd1-run2,23,0.0566
dmis-rnd1-run2,24,0.002
dmis-rnd1-run2,25,0.625
dmis-rnd1-run2,26,0.971
dmis-rnd1-run2,27,0
dmis-rnd1-run2,28,0.625
dmis-rnd1-run2,29,0.9221
dmis-rnd1-run2,30,0.9631
dmis-rnd1-run3,1,0.9063
dmis-rnd1-run3,2,0
dmis-rnd1-run3,3,0.1914
dmis-rnd1-run3,4,0.6934
dmis-rnd1-run3,5,0.92
dmis-rnd1-run3,6,0.9614
dmis-rnd1-run3,7,0.8752
dmis-rnd1-run3,8,0.6797
dmis-rnd1-run3,9,0.8828
dmis-rnd1-run3,10,0.9913
dmis-rnd1-run3,11,0.7501
dmis-rnd1-run3,12,0.9963
dmis-rnd1-run3,13,0.7433
dmis-rnd1-run3,14,0.5
dmis-rnd1-run3,15,0.6719
dmis-rnd1-run3,16,0.75
dmis-rnd1-run3,17,0.966
dmis-rnd1-run3,18,0.0474
dmis-rnd1-run3,19,0.25
dmis-rnd1-run3,20,0.5161
dmis-rnd1-run3,21,0.9778
dmis-rnd1-run3,22,0.7565
dmis-rnd1-run3,23,0.4727
dmis-rnd1-run3,24,0.5244
dmis-rnd1-run3,25,0.625
dmis-rnd1-run3,26,0.9224
dmis-rnd1-run3,27,0.627
dmis-rnd1-run3,28,0.4375
dmis-rnd1-run3,29,0.9883
dmis-rnd1-run3,30,0.9776
elhuyar_indri,1,0.2537
elhuyar_indri,2,0.7042
elhuyar_indri,3,0.9454
elhuyar_indri,4,0.0782
elhuyar_indri,5,0.4553
elhuyar_indri,6,0.5752
elhuyar_indri,7,0.0703
elhuyar_indri,8,0.5059
elhuyar_indri,9,0.4454
elhuyar_indri,10,0.9839
elhuyar_indri,11,0.0234
elhuyar_indri,12,0.9562
elhuyar_indri,13,0.7661
elhuyar_indri,14,0.6016
elhuyar_indri,15,0.9109
elhuyar_indri,16,0.8828
elhuyar_indri,17,0.4926
elhuyar_indri,18,0.9938
elhuyar_indri,19,0.001
elhuyar_indri,20,0.9302
elhuyar_indri,21,0.7734
elhuyar_indri,22,0.6455
elhuyar_indri,23,0.0042
elhuyar_indri,24,0.8223
elhuyar_indri,25,0.6981
elhuyar_indri,26,0.3003
elhuyar_indri,27,0.8519
elhuyar_indri,28,0.9661
elhuyar_indri,29,0.4999
elhuyar_indri,30,0.9999
elhuyar_rRnk_cbert,1,0.2532
elhuyar_rRnk_cbert,2,0.7862
elhuyar_rRnk_cbert,3,0.9004
elhuyar_rRnk_cbert,4,0.1571
elhuyar_rRnk_cbert,5,0.7041
elhuyar_rRnk_cbert,6,0.9465
elhuyar_rRnk_cbert,7,0.0905
elhuyar_rRnk_cbert,8,0.2676
elhuyar_rRnk_cbert,9,0.3927
elhuyar_rRnk_cbert,10,0.9961
elhuyar_rRnk_cbert,11,0.0938
elhuyar_rRnk_cbert,12,0.9356
elhuyar_rRnk_cbert,13,0.8753
elhuyar_rRnk_cbert,14,0.8438
elhuyar_rRnk_cbert,15,0.9699
elhuyar_rRnk_cbert,16,0.8909
elhuyar_rRnk_cbert,17,0.9609
elhuyar_rRnk_cbert,18,0.9876
elhuyar_rRnk_cbert,19,3e-04
elhuyar_rRnk_cbert,20,0.7437
elhuyar_rRnk_cbert,21,0.9365
elhuyar_rRnk_cbert,22,0.437
elhuyar_rRnk_cbert,23,0.0157
elhuyar_rRnk_cbert,24,0.6722
elhuyar_rRnk_cbert,25,0.8341
elhuyar_rRnk_cbert,26,0.3254
elhuyar_rRnk_cbert,27,0.8626
elhuyar_rRnk_cbert,28,0.9664
elhuyar_rRnk_cbert,29,0.4997
elhuyar_rRnk_cbert,30,0.9995
elhuyar_rRnk_sbert,1,0.248
elhuyar_rRnk_sbert,2,0.6799
elhuyar_rRnk_sbert,3,0.9688
elhuyar_rRnk_sbert,4,0.094
elhuyar_rRnk_sbert,5,0.47
elhuyar_rRnk_sbert,6,0.6387
elhuyar_rRnk_sbert,7,0.0391
elhuyar_rRnk_sbert,8,0.5083
elhuyar_rRnk_sbert,9,0.4688
elhuyar_rRnk_sbert,10,0.9824
elhuyar_rRnk_sbert,11,0.0234
elhuyar_rRnk_sbert,12,0.9191
elhuyar_rRnk_sbert,13,0.7815
elhuyar_rRnk_sbert,14,0.6602
elhuyar_rRnk_sbert,15,0.9083
elhuyar_rRnk_sbert,16,0.8906
elhuyar_rRnk_sbert,17,0.4928
elhuyar_rRnk_sbert,18,0.9935
elhuyar_rRnk_sbert,19,0.0078
elhuyar_rRnk_sbert,20,0.9282
elhuyar_rRnk_sbert,21,0.6162
elhuyar_rRnk_sbert,22,0.5751
elhuyar_rRnk_sbert,23,0.0079
elhuyar_rRnk_sbert,24,0.8839
elhuyar_rRnk_sbert,25,0.6502
elhuyar_rRnk_sbert,26,0.2998
elhuyar_rRnk_sbert,27,0.8049
elhuyar_rRnk_sbert,28,0.9828
elhuyar_rRnk_sbert,29,0.4999
elhuyar_rRnk_sbert,30,0.9999
ielab-prf,1,0.9936
ielab-prf,2,0.75
ielab-prf,3,3e-04
ielab-prf,4,0.004
ielab-prf,5,0
ielab-prf,6,0.6724
ielab-prf,7,0.4915
ielab-prf,8,0
ielab-prf,9,0
ielab-prf,10,0.5396
ielab-prf,11,0.0938
ielab-prf,12,0.9375
ielab-prf,13,0.8262
ielab-prf,14,0.125
ielab-prf,15,0
ielab-prf,16,0.0352
ielab-prf,17,0.1572
ielab-prf,18,0.5001
ielab-prf,19,3e-04
ielab-prf,20,0.4844
ielab-prf,21,0.3125
ielab-prf,22,0.125
ielab-prf,23,0.6251
ielab-prf,24,0
ielab-prf,25,0.0625
ielab-prf,26,0.815
ielab-prf,27,0.8125
ielab-prf,28,0.9102
ielab-prf,29,0.4452
ielab-prf,30,0.8612
ielab-prf.2query.v3,1,0.9654
ielab-prf.2query.v3,2,0.7813
ielab-prf.2query.v3,3,0.875
ielab-prf.2query.v3,4,0.2511
ielab-prf.2query.v3,5,0.4524
ielab-prf.2query.v3,6,0.5535
ielab-prf.2query.v3,7,0.4823
ielab-prf.2query.v3,8,0.2031
ielab-prf.2query.v3,9,0
ielab-prf.2query.v3,10,0.999
ielab-prf.2query.v3,11,0.1251
ielab-prf.2query.v3,12,0.5323
ielab-prf.2query.v3,13,0.6255
ielab-prf.2query.v3,14,0.5894
ielab-prf.2query.v3,15,0.0313
ielab-prf.2query.v3,16,0.0156
ielab-prf.2query.v3,17,0.9921
ielab-prf.2query.v3,18,0.379
ielab-prf.2query.v3,19,0.0034
ielab-prf.2query.v3,20,0.9986
ielab-prf.2query.v3,21,0.019
ielab-prf.2query.v3,22,0.1409
ielab-prf.2query.v3,23,0.7813
ielab-prf.2query.v3,24,0.0962
ielab-prf.2query.v3,25,2e-04
ielab-prf.2query.v3,26,0.8058
ielab-prf.2query.v3,27,0.125
ielab-prf.2query.v3,28,0.9909
ielab-prf.2query.v3,29,0.7449
ielab-prf.2query.v3,30,0.916
ir_covid19_cle_dfr,1,0.6739
ir_covid19_cle_dfr,2,0.131
ir_covid19_cle_dfr,3,0.4619
ir_covid19_cle_dfr,4,0.1563
ir_covid19_cle_dfr,5,0.5645
ir_covid19_cle_dfr,6,0.9824
ir_covid19_cle_dfr,7,0.5178
ir_covid19_cle_dfr,8,0.7503
ir_covid19_cle_dfr,9,0.8052
ir_covid19_cle_dfr,10,0.9944
ir_covid19_cle_dfr,11,0.1339
ir_covid19_cle_dfr,12,0.4966
ir_covid19_cle_dfr,13,0.2657
ir_covid19_cle_dfr,14,0.1945
ir_covid19_cle_dfr,15,0.25
ir_covid19_cle_dfr,16,0.3906
ir_covid19_cle_dfr,17,0.6472
ir_covid19_cle_dfr,18,0.8607
ir_covid19_cle_dfr,19,0.4143
ir_covid19_cle_dfr,20,0.002
ir_covid19_cle_dfr,21,0.4585
ir_covid19_cle_dfr,22,0.3125
ir_covid19_cle_dfr,23,0.4073
ir_covid19_cle_dfr,24,0.0042
ir_covid19_cle_dfr,25,0.0625
ir_covid19_cle_dfr,26,0.4951
ir_covid19_cle_dfr,27,0.9379
ir_covid19_cle_dfr,28,0.9948
ir_covid19_cle_dfr,29,0.8131
ir_covid19_cle_dfr,30,0.9375
ir_covid19_cle_ib,1,0.4398
ir_covid19_cle_ib,2,0.375
ir_covid19_cle_ib,3,0.4473
ir_covid19_cle_ib,4,0.25
ir_covid19_cle_ib,5,0.5315
ir_covid19_cle_ib,6,0.9144
ir_covid19_cle_ib,7,0.0789
ir_covid19_cle_ib,8,0.7506
ir_covid19_cle_ib,9,0.9395
ir_covid19_cle_ib,10,0.9338
ir_covid19_cle_ib,11,0.1255
ir_covid19_cle_ib,12,0.4983
ir_covid19_cle_ib,13,0.0332
ir_covid19_cle_ib,14,0.2857
ir_covid19_cle_ib,15,0.25
ir_covid19_cle_ib,16,0.376
ir_covid19_cle_ib,17,0.6623
ir_covid19_cle_ib,18,0.511
ir_covid19_cle_ib,19,0.4063
ir_covid19_cle_ib,20,0.0044
ir_covid19_cle_ib,21,0.4553
ir_covid19_cle_ib,22,0.127
ir_covid19_cle_ib,23,0.438
ir_covid19_cle_ib,24,0.127
ir_covid19_cle_ib,25,0.0646
ir_covid19_cle_ib,26,0.4839
ir_covid19_cle_ib,27,0.9551
ir_covid19_cle_ib,28,0.8642
ir_covid19_cle_ib,29,0.8329
ir_covid19_cle_ib,30,0.9999
irc_entrez,1,0.583
irc_entrez,2,0
irc_entrez,3,0.6934
irc_entrez,4,0
irc_entrez,5,0.0625
irc_entrez,6,0.7348
irc_entrez,7,0.0156
irc_entrez,8,0.8907
irc_entrez,9,0.1901
irc_entrez,10,0.8616
irc_entrez,11,0.2676
irc_entrez,12,0.9194
irc_entrez,13,0.1563
irc_entrez,14,0.5968
irc_entrez,15,0.5
irc_entrez,16,0.4502
irc_entrez,17,0.3849
irc_entrez,18,0.8096
irc_entrez,19,0.2659
irc_entrez,20,0.0176
irc_entrez,21,9e-04
irc_entrez,22,0
irc_entrez,23,1e-04
irc_entrez,24,0
irc_entrez,25,0
irc_entrez,26,0.626
irc_entrez,27,0.6256
irc_entrez,28,0.8696
irc_entrez,29,0.8449
irc_entrez,30,0.9385
irc_pmc,1,0.8203
irc_pmc,2,0
irc_pmc,3,0.758
irc_pmc,4,0
irc_pmc,5,2e-04
irc_pmc,6,0.9669
irc_pmc,7,3e-04
irc_pmc,8,0.8789
irc_pmc,9,0.0867
irc_pmc,10,0.4988
irc_pmc,11,0.1589
irc_pmc,12,0.5721
irc_pmc,13,0.3752
irc_pmc,14,0.6902
irc_pmc,15,0.0156
irc_pmc,16,0.1748
irc_pmc,17,0.4141
irc_pmc,18,0.9243
irc_pmc,19,0.0093
irc_pmc,20,0.0314
irc_pmc,21,0.502
irc_pmc,22,0.125
irc_pmc,23,0.0156
irc_pmc,24,5e-04
irc_pmc,25,0
irc_pmc,26,0.6876
irc_pmc,27,0.5001
irc_pmc,28,0.4889
irc_pmc,29,0.8787
irc_pmc,30,0.6317
irc_pubmed,1,0.9141
irc_pubmed,2,0.125
irc_pubmed,3,0.916
irc_pubmed,4,0
irc_pubmed,5,0.5
irc_pubmed,6,0.9961
irc_pubmed,7,0.25
irc_pubmed,8,0.879
irc_pubmed,9,0.0314
irc_pubmed,10,0.993
irc_pubmed,11,0.625
irc_pubmed,12,0.8706
irc_pubmed,13,0.2656
irc_pubmed,14,0.8308
irc_pubmed,15,0.2501
irc_pubmed,16,0.3753
irc_pubmed,17,0.6027
irc_pubmed,18,0.9924
irc_pubmed,19,0.508
irc_pubmed,20,0.126
irc_pubmed,21,0.25
irc_pubmed,22,0.0156
irc_pubmed,23,1e-04
irc_pubmed,24,0
irc_pubmed,25,0
irc_pubmed,26,0.3906
irc_pubmed,27,0.2522
irc_pubmed,28,0.464
irc_pubmed,29,0.9708
irc_pubmed,30,0.2737
ixa-ir-filter-narr,1,0.7534
ixa-ir-filter-narr,2,0.6929
ixa-ir-filter-narr,3,0.1114
ixa-ir-filter-narr,4,0.5625
ixa-ir-filter-narr,5,0.002
ixa-ir-filter-narr,6,0.032
ixa-ir-filter-narr,7,0
ixa-ir-filter-narr,8,0.75
ixa-ir-filter-narr,9,0.0039
ixa-ir-filter-narr,10,0.998
ixa-ir-filter-narr,11,0.375
ixa-ir-filter-narr,12,0.1425
ixa-ir-filter-narr,13,0.0325
ixa-ir-filter-narr,14,0.3165
ixa-ir-filter-narr,15,0.2501
ixa-ir-filter-narr,16,0.5921
ixa-ir-filter-narr,17,0.922
ixa-ir-filter-narr,18,0.6025
ixa-ir-filter-narr,19,0
ixa-ir-filter-narr,20,0.6895
ixa-ir-filter-narr,21,0.8855
ixa-ir-filter-narr,22,0.3497
ixa-ir-filter-narr,23,1e-04
ixa-ir-filter-narr,24,0.3209
ixa-ir-filter-narr,25,0.2735
ixa-ir-filter-narr,26,0.0078
ixa-ir-filter-narr,27,0
ixa-ir-filter-narr,28,0.6936
ixa-ir-filter-narr,29,0.898
ixa-ir-filter-narr,30,0.5898
ixa-ir-filter-query,1,0.3446
ixa-ir-filter-query,2,0.3795
ixa-ir-filter-query,3,0.1018
ixa-ir-filter-query,4,1e-04
ixa-ir-filter-query,5,0.4536
ixa-ir-filter-query,6,0.8627
ixa-ir-filter-query,7,0.0329
ixa-ir-filter-query,8,0.2813
ixa-ir-filter-query,9,0.8519
ixa-ir-filter-query,10,0.8749
ixa-ir-filter-query,11,0.0039
ixa-ir-filter-query,12,0.5555
ixa-ir-filter-query,13,0.3086
ixa-ir-filter-query,14,0.8282
ixa-ir-filter-query,15,0.9375
ixa-ir-filter-query,16,0.1174
ixa-ir-filter-query,17,0.8727
ixa-ir-filter-query,18,0.9776
ixa-ir-filter-query,19,1e-04
ixa-ir-filter-query,20,0.7284
ixa-ir-filter-query,21,0.7142
ixa-ir-filter-query,22,0.6276
ixa-ir-filter-query,23,0.4347
ixa-ir-filter-query,24,0.9682
ixa-ir-filter-query,25,0.5575
ixa-ir-filter-query,26,0.8711
ixa-ir-filter-query,27,0.9436
ixa-ir-filter-query,28,0.4335
ixa-ir-filter-query,29,0.9922
ixa-ir-filter-query,30,0.9746
ixa-ir-filter-quest,1,0.131
ixa-ir-filter-quest,2,0.0078
ixa-ir-filter-quest,3,0.0364
ixa-ir-filter-quest,4,0.006
ixa-ir-filter-quest,5,0.8584
ixa-ir-filter-quest,6,0.1888
ixa-ir-filter-quest,7,0.5411
ixa-ir-filter-quest,8,0.1484
ixa-ir-filter-quest,9,0.3052
ixa-ir-filter-quest,10,0.9822
ixa-ir-filter-quest,11,0.274
ixa-ir-filter-quest,12,0.5879
ixa-ir-filter-quest,13,0.8657
ixa-ir-filter-quest,14,0.8126
ixa-ir-filter-quest,15,0.2549
ixa-ir-filter-quest,16,0.25
ixa-ir-filter-quest,17,0.6054
ixa-ir-filter-quest,18,0.3832
ixa-ir-filter-quest,19,0.5005
ixa-ir-filter-quest,20,0.7408
ixa-ir-filter-quest,21,0.1448
ixa-ir-filter-quest,22,0.1469
ixa-ir-filter-quest,23,0.0039
ixa-ir-filter-quest,24,0.9722
ixa-ir-filter-quest,25,0.5557
ixa-ir-filter-quest,26,0.5627
ixa-ir-filter-quest,27,0
ixa-ir-filter-quest,28,0.8673
ixa-ir-filter-quest,29,0.9996
ixa-ir-filter-quest,30,0.9059
jlbase,1,0.8613
jlbase,2,0.5001
jlbase,3,0.2571
jlbase,4,0.125
jlbase,5,0.7086
jlbase,6,0.9773
jlbase,7,0.4034
jlbase,8,0.6875
jlbase,9,0.7656
jlbase,10,1
jlbase,11,0.012
jlbase,12,0.9067
jlbase,13,0.9777
jlbase,14,0.9863
jlbase,15,0.5156
jlbase,16,0.3828
jlbase,17,0.9341
jlbase,18,0.7661
jlbase,19,0.0078
jlbase,20,0.317
jlbase,21,0.8599
jlbase,22,0.5786
jlbase,23,0.1289
jlbase,24,0.8789
